,tweetid,content,polarity,augmented,from_lang
1581,800578955485081600,antes de que ser más a menudo salir parir batir de fruto de lo pasión,NONE,1,fr
1582,800373386610360321,Es sin ninguno respetar por el dolor de lo demás .,N,1,en
1583,800449161032241152,Padilla ser tan guapo que me sentir feo cuando me decir contar .,N,1,en
1584,800498900578738180,Odio recibir noticiar comer ese,N,1,en
1585,800475290464043009,y lo canción del 3 cielo,NONE,1,en
1586,800475290464043009,y lo tercero cancion del cielo,NONE,1,fr
1587,800380922491269120,jajaja seriamente te necesitar,N,1,en
1589,801084134525456384,Otra decepción me estar convertir en lo evidente víctima dramático .,N,1,en
1590,801130179879899136,Éxitos y bueno vibración en el recital .,P,1,en
1591,801134263806623744,Que lo pez de los personar afectar por los inundación .,N,1,en
1592,801122512776073216,Tengo comer hora de mareo y ganar de vomitar y este ser uno bueno verdad,N,1,en
1593,801073708337156096,Exactamente el que colega me dar ese .,N,1,en
1594,801070468677648384,"Mi mamá me decir que no ir a lo escuela en seriar . La amar , pero deber irme .",P,1,en
1595,800366436904562688,No deje a lo triste gabriel padilla y por el corazón el miedo que me dar ese coser .,N,1,en
1596,800476895167057924,"Perdóname , ¿ qué sentir tener Padilla ? Pásamela a su hijo que se quedar sin papá",N,1,en
1597,800835505717972992,Escuché en McDonalds que el mejor desafiar de maniquí que haber vestir hasta ahora ser el que este gobernar haber estar hacer durante do año .,N,1,en
1598,800768688270020608,"lo maldito lluvia matar mi negociar , asir que nadie querer bañarse o sacar a lo perro",N,1,en
1599,800773852783644672,"Veo que si lo depresión tropical se convertir en uno huracán , se llamar otto , que el memefest comenzar",N,1,en
1600,800765569880522752,"Hola , en este momento no el tener , pero comer siempre estar a cargar del siguiente pedir .",NONE,1,en
1601,800765569880522752,"Hola , ahora mismo no el tener , pero comer siempre , él estar a cargar del siguiente pedir .",NONE,1,fr
1602,800719427125833728,El tren cada medio hora ser uno mito urbano que no haber superar el de lo .,NONE,1,en
1603,800719427125833728,El tren cada medio hora ser uno mito urbano que no paso ninguno de los,NONE,1,fr
1604,800336465284710400,lamentable denunciar de que morir gabriel padilla ripgladiador,N,1,en
1605,801859882982981632,Lo sentir y me tomar puto .,N,1,en
1606,801860797131554820,"Hola , ser el único sismógrafo humanar .",NONE,1,en
1608,801888490036174848,"Bueno , por suponer , si me enviar tu dirección de correar electrónico por decímetro",NONE,1,en
1609,801888490036174848,Por suponer si me enviar tu dirección de correar electrónico por decímetro .,NONE,1,fr
1610,801890405939867649,"Hola , me decir que ser uno aguacero muy fuerte y mucho viento pero todo bajar control gracia por preguntar",P,1,en
1611,801764168747597824,Pasas el mismo y no no dejar ir a lo casar .,N,1,en
1612,801845807309848576,Excelente estar muy atento a tu comentario .,P,1,en
1613,801870717969174529,Alejandro no estar en lo zona rojo,NONE,1,en
1615,801863340414955521,Juro que lo próximo cuatro estar buscar uno manera con alguien que no poder con este estar solo,N,1,en
1616,801843115824975872,¿ Qué tan bien hacer uno nórdico hablar en argentar ?,P,1,en
1617,801862522840158210,En heredar ese temblor se sentir ligero pero horrible .,N,1,en
1618,800832934756360193,Quiero uno azulejo y uno granizar,NONE,1,en
1620,800900381123420160,Uri por cobarde se ser en lo lavandería moisesylos10mandamientos .,N,1,en
1621,800897542041047040,"Shi , pero al igual que el año pasar no jajaja ah creer que no ser",NONE,1,en
1623,800875352838926336,Otro terremoto y otro alertar de tsunami parir Japón .,N,1,en
1624,800869473246793728,a partir de hoy en lo mañana puro no ver a mi papá,N,1,en
1625,800868885742268416,"jaja ser el menos que hacer parir lo felicidad , pero si pasar pegar al fbi",NONE,1,en
1627,800908849813344256,Exijo uno besar comer Carl y me poner ese lindar atf ted,P,1,en
1628,800885510575104001,Los anuncio de televisión de posgrado de mi alma mater ser tan malo,N,1,en
1629,800884833509658624,Buena ideo año pero saber que no poder hacer uno panqueque,NEU,1,en
1630,800884833509658624,Buena ideo de año pero saber que no poder hacer uno panqueque .,NEU,1,fr
1631,800909913715310592,Como decir algo similar entonces,NONE,1,en
1632,800909913715310592,comer decir algo similar entonces,NONE,1,fr
1633,800513366355652608,"Bueno , adiós ya estar en acerar no estar en lo callar jaja",P,1,en
1634,800443454547521544,Eso se hacer cuando mi mamá tener facebook y no me dar lo pelota por estar atascar en el teléfono celular .,N,1,en
1635,800831223610441732,tomar algo uno vez y listar,NONE,1,en
1637,800830813650743296,Estoy en el mismo pero no tanto dolor pero hinchazón y parecer embarazar qué horror,N,1,en
1638,802264821165096960,En enero lo ropa ser más barato por si no lo conocer .,NONE,1,en
1639,802264821165096960,"En enero , lo ropa ser más barato en casar de no saberlo .",NONE,1,fr
1640,802158982353788929,Que triste este fin de año enterar parir mí de lindo,N,1,en
1641,802232548504010752,"Si ser obviar que ese ser el importante , gracia por preguntar .",P,1,en
1642,802227237000978432,En mi poblar haber uno patrullar de recolección de alimento no perecedero en mi casar y donar costaricaunida .,P,1,en
1643,801607174636077056,Estoy súper ansioso porque el asunto me dar lo tranquilidad de estar con mi padre nadar más,N,1,en
1644,801628658427424768,No ver este comer no poder hacer mucho,N,1,en
1645,801577371476299776,"Invitado a hacer los coser de manera diferente , tener que involucrarse y dar espacio a los mejorar personar",NONE,1,en
1646,801577371476299776,"Invitados a hacer los coser de manera diferente , deber involucrarse y dar espaciar a lo mejorar",NONE,1,fr
1647,801576904981626883,mililitro amigar sii y lo pobre extremo seguir ser,NONE,1,en
1648,801576904981626883,mililitro sii amigar y el pobre extremar seguir ser,NONE,1,fr
1649,801654234248806400,Ya estar con lo gripe y no me haber mojar .,NONE,1,en
1650,801654234248806400,Ya estar con lo gripe y no me mojar .,NONE,1,fr
1651,801653978991886336,Me dejar congelar porque algo ser el maestro de los calificación .,P,1,en
1652,801638200334811137,"En seriar , haber uno necesidad de hacerlo .",NONE,1,en
1653,801638200334811137,"en seriar , tener que hacerlo",NONE,1,fr
1654,801648039345745920,Mis gafo ser demasiar flojo y tener mesar de comprar .,N,1,en
1655,801647312036646912,Solo estar pensar en proteger a mi gato y al perro .,NONE,1,en
1656,801647312036646912,Solo pensar proteger a mi gato y al perro .,NONE,1,fr
1657,801646462547456001,Segundo cuartar y el orar ya llevar punto .,P,1,en
1658,801651061928972288,lo vida conspirar contra quien ser injusto jaja,N,1,en
1659,801682432231702529,En Curridabat muy tranquilo ni uno gota de aguar e incluso calentar ser 20 nomegusta,N,1,en
1660,801916320329715712,hidalgo hacerlo diariamente ser más palpable hoy en día deber a lo emergencia,NONE,1,en
1661,801916320329715712,Lo que hacer todo lo día ser más difícil hoy por lo urgencia .,NONE,1,fr
1662,801958572213108737,"ok , ver el lado positivo tener uno razón parir hacer que el drama durar el restar de tu vida",P,1,en
1663,801978181167288320,Mata lo voz de Pepsi que deber haber decir Gaby y el lunes volver con todo lo pato .,P,1,en
1664,802021065950195712,Esta ir a ser lo noche más largo parir mucho,N,1,en
1665,802002493328785409,El repollar últimamente te gustar mucho ese amargar,N,1,en
1666,802071121084514304,no por ese tiempo el efecto de otto en mi país ser realmente devastador,N,1,en
1667,802031513302867968,gloria en seriar ser muy probable que tan triste,N,1,en
1670,811617569295699968,Me romper lo pantalón horizontalmente por el muslo hasta que debajo de lo nalga ya estar de moda,N,1,en
1671,811628327609966593,Me sumir a lo triste historia de no vaco .,N,1,en
1672,811614576861216768,Que Chiva ir por debajo del puente de lo latino que siempre haber querer ser en seriar .,P,1,en
1673,811657609887543296,"El poblar más bello de España . Felicitaciones , solo Rioja , solo bueno .",P,1,en
1674,811638449077948416,ahh no tan arreglar pero en este casar específico solo hablar de ropa,NEU,1,en
1675,811638449077948416,ahh no arreglar pero en este casar solo hablar de ropa,NEU,1,fr
1676,811644803838607360,Estoy solo en lo oficina . Pondré mi videos de coser paranormal sin auricular .,NONE,1,en
1677,811644803838607360,"Estoy solo en lo oficina , ir a poner mi videos de coser paranormal sin auricular",NONE,1,fr
1678,811666031643074560,solo ver feo todo el demás ok,NEU,1,en
1679,811666031643074560,solo ver feo ok,NEU,1,fr
1680,811193408878481408,Ayer comenzar con mi proyectar parir hacer mi propio jardín .,NONE,1,en
1682,810824587361525760,Dicho este haber trabajar y salud y vacación también .,P,1,en
1683,810694264946618368,ja ja pero el condenar ser hermoso,P,1,en
1684,810670660867526656,Juegos de pólvora y mi cachorro asustar .,N,1,en
1685,810870164233261056,Stargazer tanto librar chivo que haber y bueno comer punto entonces,P,1,en
1686,810351346788528128,Perdí al maldito hijo de puto . Quería volver a lo cama .,N,1,en
1687,810322496079757312,Soy asir parir no irme hoy .,N,1,en
1688,810326683169521664,Pasemos el año nuevo en lo playa no ser bueno .,NONE,1,en
1689,810326683169521664,Pasemos el año nuevo en lo playa no muy bueno .,NONE,1,fr
1690,810213900192989184,Extraño todo el de lo natividad ser tan chivo .,NEU,1,en
1691,810213900192989184,Todo el que echar de menos ser lo cunar tan chivo .,NEU,1,fr
1692,811407432421404673,y no encontrar con uno ex en el hotel .,NONE,1,en
1693,811407432421404673,y no encontrar con uno ex en el hotel,NONE,1,fr
1694,811453924830023681,Mi hermanar y yo convertir el comedor principal en uno cibercafé .,NONE,1,en
1695,811453924830023681,Mi hermanar y yo convertir el comedor principal en uno café internet .,NONE,1,fr
1696,811955602046013440,Recuerdo lo clínico nora lo peri los casar en lote dañar llorar,NONE,1,en
1697,811955602046013440,Recuerdo lo clínico nora lo peri los casar en lo lote dañar llorar,NONE,1,fr
1698,811819332581859328,Todavía no haber comer uno maldito tamal .,N,1,en
1699,811782203738910720,Personalmente el bloquear de inmediato pero al final no ser uno belleza .,NEU,1,en
1700,811782203738910720,"Personalmente , bloquear de inmediato pero al final no ser uno belleza .",NEU,1,fr
1701,811803758560768001,Hoy tener mi ﻿1 estrenar y ser uno éxito .,P,1,en
1702,811786773537968128,nombre llegar hasta el sábado a.m . mejor jajaja,NONE,1,en
1703,811786773537968128,nombre llegar hasta el sábado a mediodía mejor jajaja,NONE,1,fr
1704,811783431558295552,La opinión de uno playa siempre ser bueno .,P,1,en
1705,809178498103439362,Soy el ser más distraer del mundo .,N,1,en
1706,809274124820512768,Espero que tener uno blocar mas grande que yo,N,1,en
1707,809382645754957825,todo mi familia estar dormir en mi graduación,N,1,en
1708,809223061157400576,Espero que mi jefe me dar gratis mañana .,P,1,en
1709,809286148916920320,"stream jajaja Nunca estropear que el odiar , pero recomer no entrar mañana",P,1,en
1710,809267386717274112,Defendí uno poco el ya no,N,1,en
1711,809259678505046018,Esto ser el más triste pero esperar que sí .,N,1,en
1712,811041345288732672,"Con los rayar más grueso me gustar lo puma , saber el que hacer .",P,1,en
1713,811080053866057728,"Bueno , lo ver porque el protagonista ser muy guapo .",P,1,en
1714,811086379199397889,"parir mi mamá , todo lo ropa que elegir ser feo hasta que él me ver poniéndola .",NEU,1,en
1715,811086379199397889,"parir mi madre , todo lo ropa que elegir ser feo hasta que él me ver llevándola",NEU,1,fr
1716,810948277957001216,Había pasar uno tiempo desde que estar tan quemar,N,1,en
1717,811095261829271560,pero tan horrible horrible horrible,N,1,en
1718,809599585001816064,agrietar que si ir a extrañarlo uno poco,N,1,en
1719,809428087935004672,"bueno día ivrecagu mucho gracia por su comentario , ser uno placer servirle",P,1,en
1720,808888543338778624,Sería lo mejor compañía parir marciar y sacar bien y yo .,P,1,en
1721,808896048680861696,Yo ser el mismo que hoy pecé feo,N,1,en
1723,808489751816929280,que raro ser el mio si ser real,NEU,1,en
1725,808491123559845889,mi lunes no volver a ser lo mismo,NONE,1,en
1726,808491123559845889,mi lunes nunca volver a ser lo mismo,NONE,1,fr
1727,810599314213011456,"perez ah bueno , gracia por ser tan consciente de nosotros",P,1,en
1728,810540437819760642,Ayer me dar uno botella y yo le decir uno beber pensar que ser yin o uno fresco gracia mariner,N,1,en
1729,812111423102926851,Lo poner y ver que el int de lo tripulación estar empezar comer,NONE,1,en
1730,812111423102926851,Me el poner y ver el iniciar de Manning comer,NONE,1,fr
1731,812110006564831234,dime que no ser caro porque ya ser muy pobre,NONE,1,en
1732,812110006564831234,dime que ser barato porque ya ser muy pobre,NONE,1,fr
1733,812354803485540352,Me encantar lo nuevo rey de lo canción de Sofía .,P,1,en
1734,812059929213366273,Ya no querer mover estúpido aeropuerto,N,1,en
1735,809123827263438853,La próximo vez que ir a uno bar hasta que me servir .,NONE,1,en
1736,809123827263438853,La próximo vez que ir a uno bar hasta que me acostumbrar .,NONE,1,fr
1737,808876462212317188,Me cortar el pelar y sentir lo pelota demasiar,N,1,en
1738,808870364856090625,Mañana tener el día librar y no tener nadar más que hacer que dormir .,P,1,en
1739,808862160994664448,Cada vez que ver a ese chico ser más bonito .,P,1,en
1740,809169530731823106,Amador errar ser d humanar no deber pasar más .,P,1,en
1741,808901597615034372,Seguro que lo productor se centrar en llevar el habitual .,N,1,en
1742,813077435386302468,Tienen grande expectativa parir el futuro que ser lo vida .,P,1,en
1743,813467340713193472,Vuelvo pero salir de lo pampa muy hermoso .,P,1,en
1744,813596007481167872,Mañana ir a lo playa confiar en el sol parir quitarme este horrible gripe,P,1,en
1745,813584750380204034,Envidio de bueno manera a lo que tener lo oportunidad de ir al estadio mañana .,P,1,en
1746,813521592462540800,"Hay alguno que ser casi imposible , pero ser super lindar .",P,1,en
1747,813541810853310464,Te mandar uno abrazar venir día difícil pero eventualmente ser superar .,P,1,en
1748,813907408120672258,No me arrepentir de nadar ah desear tener dinero infinito,NEU,1,en
1749,813907408120672258,No me arrepentir de nadar ah me gustar tener dinero infinito,NEU,1,fr
