tweetid,content,polarity,augmented,from_lang
800513366355652608,"Bueno, adiós ya estoy en acero no estoy en la calle jaja",P,1,en
800443454547521544,Eso se hace cuando mi mamá tiene facebook y no me da la pelota por estar atascada en el teléfono celular.,N,1,en
800831223610441732,toma algo una vez y listo,NONE,1,en
800831223610441732,toma algo una vez y listo,NONE,1,fr
800830813650743296,Estoy en el mismo pero no tanto dolor pero hinchazón y parezco embarazada qué horror,N,1,en
802264821165096960,En enero la ropa es más barata por si no la conocían.,NONE,1,en
802264821165096960,"En enero, la ropa es más barata en caso de no saberlo.",NONE,1,fr
802158982353788929,Que triste este fin de año entero para mí de linda,N,1,en
802232548504010752,"Si es obvio que eso es lo importante, gracias por preguntar.",P,1,en
802227237000978432,En mi pueblo hay una patrulla de recolección de alimentos no perecederos en mi casa y donamos costaricaunida.,P,1,en
801607174636077056,Estoy súper ansioso porque el asunto me da la tranquilidad de estar con mis padres nada más,N,1,en
801628658427424768,No vi esto como no pude hacer mucho,N,1,en
801577371476299776,"Invitado a hacer las cosas de manera diferente, tiene que involucrarse y dar espacios a las mejores personas",NONE,1,en
801577371476299776,"Invitados a hacer las cosas de manera diferente, deben involucrarse y dar espacio a los mejores",NONE,1,fr
801576904981626883,ml amigo sii y los pobres extremos sigue siendo,NONE,1,en
801576904981626883,ml sii amigo y el pobre extremo sigue siendo,NONE,1,fr
801654234248806400,Ya estoy con la gripe y no me he mojado.,NONE,1,en
801654234248806400,Ya estoy con la gripe y no me mojé.,NONE,1,fr
801653978991886336,Me dejó congelado porque algo es el maestro de las calificaciones.,P,1,en
801638200334811137,"En serio, hay una necesidad de hacerlo.",NONE,1,en
801638200334811137,"en serio, tienes que hacerlo",NONE,1,fr
801648039345745920,Mis gafas son demasiado flojas y tienen meses de comprado.,N,1,en
801647312036646912,Solo estoy pensando en proteger a mis gatos y al perro.,NONE,1,en
801647312036646912,Solo pienso proteger a mis gatos y al perro.,NONE,1,fr
801646462547456001,Segundo cuarto y el oro ya lleva puntos.,P,1,en
801651061928972288,la vida conspira contra quien es injusto jaja,N,1,en
801682432231702529,En Curridabat muy tranquilo ni una gota de agua e incluso caliente es 20 nomegusta,N,1,en
801916320329715712,hidalgo hacerlo diariamente es más palpable hoy en día debido a la emergencia,NONE,1,en
801916320329715712,Lo que hacemos todos los días es más difícil hoy por la urgencia.,NONE,1,fr
801958572213108737,"ok, ver el lado positivo tiene una razón para hacer que el drama dure el resto de tu vida",P,1,en
801978181167288320,Mata la voz de Pepsi que debe haber dicho Gaby y el lunes volverá con toda la pata.,P,1,en
802021065950195712,Esta va a ser la noche más larga para muchos,N,1,en
802002493328785409,El repollo últimamente te gusta mucho eso amargo,N,1,en
802071121084514304,no por ese tiempo el efecto de otto en mi país es realmente devastador,N,1,en
802031513302867968,gloria en serio es muy probable que tan triste,N,1,en
811697149637488641,hoy puede ser el penúltimo capítulo de ragnar lothbrok,NONE,1,en
811697149637488641,hoy puede ser el penúltimo capítulo de ragnar lothbrok,NONE,1,fr
811617569295699968,Me rompí los pantalones horizontalmente por el muslo hasta que debajo de la nalga ya estoy de moda,N,1,en
811628327609966593,Me sumo a la triste historia de no vacas.,N,1,en
811614576861216768,Que Chiva vaya por debajo del puente de la latina que siempre he querido es en serio.,P,1,en
811657609887543296,"El pueblo más bello de España. Felicitaciones, solo Rioja, solo bueno.",P,1,en
811638449077948416,ahh no tan arreglado pero en este caso específico solo hablo de ropa,NEU,1,en
811638449077948416,ahh no arreglado pero en este caso solo hablo de ropa,NEU,1,fr
811644803838607360,Estoy solo en la oficina. Pondré mis videos de cosas paranormales sin auriculares.,NONE,1,en
811644803838607360,"Estoy solo en la oficina, voy a poner mis videos de cosas paranormales sin auriculares",NONE,1,fr
811666031643074560,solo ves feo todo lo demás ok,NEU,1,en
811666031643074560,solo ves feo ok,NEU,1,fr
811193408878481408,Ayer comencé con mi proyecto para hacer mi propio jardín.,NONE,1,en
811193408878481408,Ayer comencé con mi proyecto para hacer mi propio jardín.,NONE,1,fr
810824587361525760,Dicho esto hay trabajo y salud y vacaciones también.,P,1,en
810694264946618368,ja ja pero el condenado es hermoso,P,1,en
810670660867526656,Juegos de pólvora y mi cachorro asustado.,N,1,en
810870164233261056,Stargazer tanto libro chiva que hay y buena comida punto entonces,P,1,en
810351346788528128,Perdí al maldito hijo de puta. Quería volver a la cama.,N,1,en
810322496079757312,Soy así para no irme hoy.,N,1,en
810326683169521664,Pasemos el año nuevo en la playa no es bueno.,NONE,1,en
810326683169521664,Pasemos el año nuevo en la playa no muy bueno.,NONE,1,fr
810213900192989184,Extraño todo lo de la natividad es tan chiva.,NEU,1,en
810213900192989184,Todo lo que echo de menos es la cuna tan chiva.,NEU,1,fr
811407432421404673,y nos encontraremos con un ex en el hotel.,NONE,1,en
811407432421404673,y nos encontramos con un ex en el hotel,NONE,1,fr
811453924830023681,Mi hermano y yo convertimos el comedor principal en un cibercafé.,NONE,1,en
811453924830023681,Mi hermano y yo convertimos el comedor principal en un café internet.,NONE,1,fr
811955602046013440,Recuerdo la clínica nora la peri las casas en lotes dañados lloran,NONE,1,en
811955602046013440,Recuerdo la clínica nora la peri las casas en los lotes dañados lloran,NONE,1,fr
811819332581859328,Todavía no he comido un maldito tamal.,N,1,en
811782203738910720,Personalmente lo bloqueo de inmediato pero al final no soy una belleza.,NEU,1,en
811782203738910720,"Personalmente, bloqueo de inmediato pero al final no soy una belleza.",NEU,1,fr
811803758560768001,Hoy tuve mi primer estreno y fue un éxito.,P,1,en
811786773537968128,nombres llego hasta el sábado a.m. mejor jajaja,NONE,1,en
811786773537968128,nombres llego hasta el sábado a mediodía mejor jajaja,NONE,1,fr
811783431558295552,La opinión de una playa siempre es buena.,P,1,en
809178498103439362,Soy el ser más distraído del mundo.,N,1,en
809274124820512768,Espero que tengas un bloque mas grande que yo,N,1,en
809382645754957825,toda mi familia estará dormida en mi graduación,N,1,en
809223061157400576,Espero que mi jefe me dé gratis mañana.,P,1,en
809286148916920320,"stream jajaja Nunca estropeo que lo odio, pero recomiendo no entrar mañana",P,1,en
809267386717274112,Defendí un poco el ya no,N,1,en
809259678505046018,Esto es lo más triste pero espero que sí.,N,1,en
811041345288732672,"Con las rayas más gruesas me gustan los pumas, sabe lo que hace.",P,1,en
811080053866057728,"Bueno, la veré porque el protagonista es muy guapo.",P,1,en
811086379199397889,"para mi mamá, toda la ropa que elijo es fea hasta que ella me ve poniéndola.",NEU,1,en
811086379199397889,"para mi madre, toda la ropa que elijo es fea hasta que ella me ve llevándola",NEU,1,fr
810948277957001216,Había pasado un tiempo desde que estaba tan quemada,N,1,en
811095261829271560,pero tan horrible horrible horrible,N,1,en
809599585001816064,agrietado que si voy a extrañarlo un poco,N,1,en
809428087935004672,"buen día ivrecagu muchas gracias por su comentario, es un placer servirle",P,1,en
808888543338778624,Sería la mejor compañía para marciar y sacar bien y yo.,P,1,en
808896048680861696,Yo soy el mismo que hoy pecé feo,N,1,en
808473316520562688,feliz terminé cuatro fue un éxito ahora sueño con algo grande,P,1,en
808489751816929280,que raro es el mio si es real,NEU,1,en
808489751816929280,que raro es el mio si es real,NEU,1,fr
808491123559845889,mis lunes no volverán a ser los mismos,NONE,1,en
808491123559845889,mis lunes nunca volverán a ser los mismos,NONE,1,fr
810599314213011456,"perez ah bueno, gracias por ser tan consciente de nosotros",P,1,en
810540437819760642,Ayer me dieron una botella y yo le di una bebida pensando que era yin o un fresco gracias mariner,N,1,en
812111423102926851,Lo puse y vi que el int de la tripulación está empezando como,NONE,1,en
812111423102926851,Me lo puse y vi el inicio de Manning como,NONE,1,fr
812110006564831234,dime que no es caro porque ya soy muy pobre,NONE,1,en
812110006564831234,dime que es barato porque ya soy muy pobre,NONE,1,fr
812354803485540352,Me encantan los nuevos reyes de la canción de Sofía.,P,1,en
812059929213366273,Ya no quiero mover estúpidos aeropuertos,N,1,en
809123827263438853,La próxima vez que vaya a un bar hasta que me sirva.,NONE,1,en
809123827263438853,La próxima vez que vaya a un bar hasta que me acostumbre.,NONE,1,fr
808876462212317188,Me corto el pelo y siento la pelota demasiado,N,1,en
808870364856090625,Mañana tengo el día libre y no tengo nada más que hacer que dormir.,P,1,en
808862160994664448,Cada vez que veo a esa chica es más bonita.,P,1,en
809169530731823106,Amador errar es d humano no debería pasar más.,P,1,en
808901597615034372,Seguro que los productores se centraron en llevar lo habitual.,N,1,en
813077435386302468,Tienen grandes expectativas para el futuro que es la vida.,P,1,en
813467340713193472,Vuelvo pero salí de la pampa muy hermosa.,P,1,en
813596007481167872,Mañana voy a la playa confiando en el sol para quitarme esta horrible gripe,P,1,en
813584750380204034,Envidio de buena manera a los que tienen la oportunidad de ir al estadio mañana.,P,1,en
813521592462540800,"Hay algunos que son casi imposibles, pero es super lindo.",P,1,en
813541810853310464,Te mando un abrazo vienen días difíciles pero eventualmente son superados.,P,1,en
813907408120672258,No me arrepiento de nada ah desearía tener dinero infinito,NEU,1,en
813907408120672258,No me arrepiento de nada ah me gustaría tener dinero infinito,NEU,1,fr
813911552172625921,Cuando quieres comprar muchas cosas pero eres pobre.,N,1,en
813972029267410944,Lo extraño demasiado días es demasiado para mí,N,1,en
813854554001436677,"Esto me hizo feliz, pero aún más triste por no poder teletrabajar",N,1,en
812433686750756864,ideal misionero oh clare vence a nuevo,P,1,en
812448341468545026,Mañana entonces busco dónde pasar la Navidad porque me dejaron solo.,NONE,1,en
812448341468545026,Mañana entonces estoy buscando dónde pasar la Navidad porque me dejaron solo,NONE,1,fr
812166030462160897,Me da tanta molestia tener que volver a poner el cono en el whisky.,N,1,en
812132464919506944,Quiero amigos a los que les gusten mis gustos musicales que ya tengo pero que viven mucho tiempo.,NONE,1,en
812132464919506944,Quiero amigos que aman mis gustos musicales que ya tengo pero que viven mucho tiempo.,NONE,1,fr
812196050903728128,que rico el silencio de mi cuarto,P,1,en
812688090015772672,El desayuno guanacasteco hoy es una flor de Pascua. Hoy te damos una carrera por Nicola.,P,1,en
812906523936587776,"Pensé hacer algo con natividad y machu, pero de nuevo me dejaron en paz.",N,1,en
812910113963048960,feliz feliz navidad feliz feliz navidad y feliz navidad,P,1,en
812914757019779076,ah negro mae tan duro que en este día,N,1,en
814193006739918848,Porque si digo que quiero chupones chinos me dicen una vulgaridad.,N,1,en
810126945807699968,Matar fue la última vez que fuimos al cine.,NONE,1,en
810126945807699968,El asesinato fue la última vez que fuimos al cine.,NONE,1,fr
812762537938788352,hola no hay más al sur,NONE,1,en
812762537938788352,hola no hay más al sur,NONE,1,fr
812752893946236928,"Como te digo, comes más y en mi casa somos solo mamá y yo",NEU,1,en
812752893946236928,Como te digo que comas más y en mi casa somos solo mamá y yo,NEU,1,fr
811231191332487169,"Pero aún no tenemos fechas definidas, pero te avisamos tan pronto como lo sepamos.",NONE,1,en
811231191332487169,"agallas, todavía no tenemos fechas específicas, pero le advertimos tan pronto como lo conocemos",NONE,1,fr
811195457657569280,De fijo y luego juntos nos olvidamos de que fuimos a palomar,NEU,1,en
811195457657569280,De fijo y luego juntos nos olvidamos de que fuimos a los palomares,NEU,1,fr
811219074059476992,jajaja esto es muy triste pero hoy me sale otra,P,1,en
811212211410583552,Mami acaba de irse y la extraño,N,1,en
814995688723456001,Sígueme es lo único que tienes que hacer.,NONE,1,en
814995688723456001,"Sígueme, es lo único que hay que hacer.",NONE,1,fr
814907771829239808,Ayer lloré viendo en el chasquido que plagaba.,N,1,en
814456696194080768,Reggaeton lento la canción de fin de año,NONE,1,en
814456696194080768,Reggaeton ralentiza la canción de fin de año,NONE,1,fr
814710034236080128,No tengo en la casa tan pronto como te envíe una como esa jaja,NEU,1,en
814710034236080128,No tengo en la casa tan pronto como te envíe una como esa jaja,NEU,1,fr
814670953611460608,Deben ser mejores los que no me hacen mencionar.,P,1,en
816042138014253056,Estoy viendo al novio en Netflix y ella me tiene con un moco puro.,P,1,en
816038188607242240,Ser productor de radio es lo mejor de la vida.,P,1,en
815954242070609922,Pero no están en el cantón central del ojo.,NONE,1,en
815954242070609922,Pero no están en el cantón central del ojo.,NONE,1,fr
814536151952461824,Si ocupan personas para una parada estoy disponible.,NONE,1,en
814536151952461824,"Si ocupan personas para una parada, estoy disponible.",NONE,1,fr
815326818479775744,gran abrazo sos un éxito,P,1,en
815388797747666944,"Alvarez No sé si todo funciona para ellos, pero sí lo vemos cumplido.",P,1,en
814853214050906112,Quiero tener un carro para hacer todo rápido.,NEU,1,en
